var_short,jahr,quartal,monat,bl,wert,var_short_orig,name_de,name_en,description_de,description_en,type,source_de,source_en,meta_info_de,meta_info_en,datum,date,BL_long,BL_eng
GLP,2015,2,4,K,,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,II. Quartal 2015,Second Quarter 2015,Kärnten,Carinthia
GLP,2015,3,7,K,,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,III. Quartal 2015,Third Quarter 2015,Kärnten,Carinthia
GLP,2015,4,10,K,,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,IV. Quartal 2015,Fourth Quarter 2015,Kärnten,Carinthia
GLP,2015,1,1,M,-16.201,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,I. Quartal 2015,First Quarter 2015,Steiermark,Styria
GLP,2015,2,4,M,-42.2646,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,II. Quartal 2015,Second Quarter 2015,Steiermark,Styria
GLP,2015,3,7,M,-9.9165,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,III. Quartal 2015,Third Quarter 2015,Steiermark,Styria
GLP,2015,4,10,M,7.2758,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,IV. Quartal 2015,Fourth Quarter 2015,Steiermark,Styria
GLP,2015,1,1,N,-4.3747,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,I. Quartal 2015,First Quarter 2015,Niederösterreich,Lower Austria
GLP,2015,2,4,N,10.4593,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,II. Quartal 2015,Second Quarter 2015,Niederösterreich,Lower Austria
GLP,2015,3,7,N,-9.6081,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,III. Quartal 2015,Third Quarter 2015,Niederösterreich,Lower Austria
GLP,2015,4,10,N,17.9247,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,IV. Quartal 2015,Fourth Quarter 2015,Niederösterreich,Lower Austria
GLP,2015,1,1,O,18.992,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,I. Quartal 2015,First Quarter 2015,Oberösterreich,Upper Austria
GLP,2015,2,4,O,16.3428,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,II. Quartal 2015,Second Quarter 2015,Oberösterreich,Upper Austria
GLP,2015,3,7,O,14.921,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,III. Quartal 2015,Third Quarter 2015,Oberösterreich,Upper Austria
GLP,2015,4,10,O,6.9216,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,IV. Quartal 2015,Fourth Quarter 2015,Oberösterreich,Upper Austria
GLP,2015,1,1,S,-36.8511,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,I. Quartal 2015,First Quarter 2015,Salzburg,Salzburg
GLP,2015,2,4,S,5.0961,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,II. Quartal 2015,Second Quarter 2015,Salzburg,Salzburg
GLP,2015,3,7,S,-1.3903,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,III. Quartal 2015,Third Quarter 2015,Salzburg,Salzburg
GLP,2015,4,10,S,-31.0403,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,IV. Quartal 2015,Fourth Quarter 2015,Salzburg,Salzburg
GLP,2015,1,1,T,-33.02,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,I. Quartal 2015,First Quarter 2015,Tirol,Tyrol
GLP,2015,2,4,T,-32.3208,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,II. Quartal 2015,Second Quarter 2015,Tirol,Tyrol
GLP,2015,3,7,T,-16.5237,GLP,Tourismus – Geschäftslage zurzeit,Tourism – current business situation,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,III. Quartal 2015,Third Quarter 2015,Tirol,Tyrol
